1,17,0,77,1,20,52
1,18,0,76,1,22,53
1,19,0,76,2,21,52
1,20,0,76,1,22,53
1,21,0,76,2,22,54
1,22,0,78,2,20,54
1,23,0,78,2,21,55
1,24,0,78,3,22,55
1,25,0,79,5,21,52
1,26,0,79,5,21,53
1,26,1,103,1,23,57
1,27,0,79,6,21,54
1,27,1,102,2,24,57
1,28,0,80,6,20,53
1,28,1,102,2,23,59
1,29,0,81,7,19,53
1,29,1,103,4,23,58
1,30,0,82,7,17,53
1,30,1,104,5,21,58
1,31,0,81,7,19,54
1,31,1,104,6,22,57
1,32,0,81,8,20,56
1,32,1,104,6,23,58
1,33,0,82,9,19,51
1,33,1,104,7,22,57
1,34,0,81,10,20,52
1,34,1,106,7,20,57
1,35,0,81,11,19,53
1,35,1,104,6,22,59
1,36,0,83,12,19,52
1,36,1,105,7,23,57
1,37,0,82,13,20,51
1,37,1,106,8,22,56
1,38,0,83,13,19,52
1,38,1,105,9,24,55
1,39,0,83,13,18,53
1,39,1,105,8,24,57
1,40,0,83,14,19,53
1,40,1,106,10,22,57
1,41,0,83,14,20,53
1,41,1,106,12,24,58
1,42,0,82,14,22,51
1,42,1,107,12,23,58
1,43,0,84,16,20,53
1,43,1,107,13,24,57
1,44,0,84,16,20,53
1,44,1,107,14,22,57
1,45,0,83,16,22,54
1,45,1,106,14,25,57
1,46,0,84,18,22,53
1,46,1,108,15,21,56
1,47,0,84,18,21,54
1,47,1,106,16,24,55
1,48,0,86,19,20,54
1,48,1,108,16,22,55
1,49,0,85,20,21,53
1,49,1,108,16,23,55
1,50,0,86,20,20,55
1,50,1,108,17,23,54
1,51,0,87,20,19,53
1,51,1,107,17,24,55
1,52,0,87,21,19,52
1,52,1,108,18,23,58
1,53,0,86,21,21,53
1,53,1,108,18,23,59
1,54,0,86,21,22,54
1,54,1,109,19,22,56
1,55,0,88,23,19,54
1,55,1,107,20,25,58
1,56,0,86,23,23,53
1,56,1,109,22,23,57
1,57,0,86,24,21,55
1,57,1,108,22,24,57
1,58,0,88,27,21,51
1,58,1,109,22,22,57
1,59,0,87,26,21,55
1,59,1,108,23,24,55
1,60,0,88,27,21,52
1,60,1,110,24,22,55
1,61,0,88,27,20,53
1,61,1,109,22,24,58
1,62,0,88,28,23,51
1,62,1,111,24,21,54
1,63,0,87,27,22,51
1,63,1,109,23,24,57
1,64,0,88,28,23,53
1,64,1,111,24,22,57
1,65,0,88,29,21,55
1,65,1,111,25,22,60
1,66,0,88,29,23,55
1,66,1,111,27,22,56
1,67,0,89,30,21,55
1,67,1,110,28,23,55
1,68,0,89,31,22,56
1,68,1,111,28,24,58
1,69,0,88,30,22,56
1,69,1,111,30,24,57
1,70,0,91,34,19,53
1,70,1,112,30,22,57
1,71,0,91,34,20,54
1,71,1,112,31,23,55
1,72,0,91,34,20,52
1,72,1,112,30,23,57
1,73,0,91,34,20,53
1,73,1,112,31,24,56
1,74,0,91,35,22,53
1,74,1,114,32,22,55
1,75,0,91,35,22,51
1,75,1,112,32,25,55
1,76,0,92,36,22,52
1,76,1,115,33,22,55
1,77,0,91,36,22,55
1,77,1,113,33,24,59
1,78,0,92,39,22,53
1,78,1,115,35,22,58
1,79,0,92,39,21,55
1,79,1,114,36,22,59
1,80,0,94,40,20,53
1,80,1,115,36,22,58
1,81,0,92,40,21,55
1,81,1,114,38,24,58
1,82,0,92,41,23,55
1,82,1,116,38,21,59
1,83,0,94,41,21,55
1,83,1,117,39,21,57
1,84,0,92,41,22,54
1,84,1,117,39,21,57
1,85,0,94,42,21,55
1,85,1,116,39,22,58
1,86,0,94,42,21,54
1,86,1,118,40,22,57
1,87,0,95,43,21,54
1,87,1,117,41,22,55
1,88,0,95,44,20,53
1,88,1,118,41,22,57
1,89,0,96,46,20,54
1,89,1,117,42,23,58
1,90,0,96,46,20,55
1,90,1,119,43,22,59
1,91,0,96,47,21,55
1,91,1,118,44,24,58
1,92,0,97,47,21,55
1,92,1,119,45,22,59
1,93,0,97,48,20,54
1,93,1,119,46,25,58
1,94,0,98,49,20,53
1,94,1,120,48,22,55
1,95,0,98,48,20,54
1,95,1,119,46,25,59
1,96,0,98,49,22,54
1,96,1,121,48,22,57
1,97,0,97,49,23,55
1,97,1,120,48,25,57
1,98,0,99,52,20,53
1,98,1,121,48,21,57
1,99,0,99,53,20,52
1,99,1,121,48,23,56
1,100,0,99,53,21,53
1,100,1,122,49,23,58
1,101,0,98,56,22,51
1,101,1,123,50,21,58
1,102,0,99,54,22,52
1,102,1,123,52,23,57
1,103,0,100,55,21,52
1,103,1,123,51,22,60
1,104,0,100,55,22,53
1,104,1,124,54,22,57
1,105,0,100,55,22,54
1,105,1,124,53,22,59
1,106,0,101,56,19,51
1,106,1,124,55,22,57
1,107,0,102,56,20,53
1,107,1,124,54,22,61
1,108,0,101,58,21,54
1,108,1,125,56,22,57
1,109,0,102,58,20,54
1,109,1,125,56,22,56
1,110,0,103,60,20,55
1,110,1,125,57,23,59
1,111,0,101,60,23,55
1,111,1,125,57,23,57
1,112,0,104,61,19,55
1,112,1,126,58,23,57
1,113,0,105,62,20,55
1,113,1,127,58,22,60
1,114,0,105,62,20,56
1,114,1,127,60,24,58
1,115,0,105,62,21,55
1,115,1,128,61,23,58
1,116,0,106,63,20,53
1,116,1,129,62,21,59
1,117,0,106,63,20,54
1,117,1,129,64,22,56
1,118,0,106,65,21,53
1,118,1,130,63,21,58
1,119,0,107,66,19,53
1,119,1,129,63,25,59
1,120,0,107,67,21,55
1,120,1,130,64,23,59
1,121,0,107,67,21,55
1,121,1,130,65,24,57
1,122,0,108,69,22,53
1,122,1,131,64,23,58
1,123,0,108,69,20,56
1,123,1,130,65,24,59
1,124,0,108,70,21,55
1,124,1,131,65,22,60
1,125,0,109,70,20,54
1,125,1,131,66,23,60
1,126,0,108,70,23,55
1,126,1,133,67,22,61
1,127,0,109,71,21,54
1,127,1,132,68,23,61
1,128,0,109,71,22,56
1,128,1,133,69,23,62
1,129,0,110,72,20,55
1,129,1,133,69,22,63
1,130,0,110,72,21,57
1,130,1,133,70,23,61
1,131,0,110,74,22,56
1,131,1,134,70,22,61
1,132,0,111,76,22,55
1,132,1,135,71,21,61
1,133,0,113,76,19,54
1,133,1,136,72,21,60
1,134,0,113,76,19,57
1,134,1,137,73,19,59
1,135,0,114,77,19,55
1,135,1,137,73,23,58
1,136,0,115,78,19,55
1,136,1,136,73,22,58
1,137,0,114,76,20,58
1,137,1,137,74,23,59
1,138,0,114,77,21,57
1,138,1,137,75,23,58
1,139,0,114,78,22,55
1,139,1,138,76,22,58
1,140,0,115,80,20,56
1,140,1,138,77,24,61
1,141,0,116,82,19,55
1,141,1,139,78,24,63
1,142,0,114,81,23,58
1,142,1,139,78,25,61
1,143,0,117,83,20,56
1,143,1,139,79,24,60
1,144,0,115,83,22,58
1,144,1,139,79,25,58
1,145,0,116,84,21,56
1,145,1,139,81,25,58
1,146,0,116,84,22,56
1,146,1,141,81,22,59
1,147,0,116,84,22,56
1,147,1,141,80,23,61
1,148,0,119,84,21,55
1,148,1,142,82,22,59
1,149,0,118,85,22,55
1,149,1,140,82,25,58
1,150,0,120,86,21,57
1,150,1,142,83,24,60
1,151,0,119,88,22,56
1,151,1,142,83,24,63
1,152,0,121,89,21,57
1,152,1,143,84,24,63
1,153,0,122,91,20,54
1,153,1,144,86,23,61
1,154,0,122,91,22,58
1,154,1,145,86,22,63
1,155,0,122,90,21,58
1,155,1,144,88,23,60
1,156,0,123,91,21,57
1,156,1,145,89,23,59
1,156,2,90,2,25,52
1,157,0,123,91,21,56
1,157,1,146,88,21,60
1,157,2,89,3,26,51
1,158,0,125,92,20,56
1,158,1,145,89,23,60
1,158,2,89,2,26,53
1,159,0,125,92,20,55
1,159,1,147,88,21,60
1,159,2,89,3,25,54
1,160,0,125,92,20,58
1,160,1,146,88,22,61
1,160,2,91,4,23,54
1,161,0,126,95,20,57
1,161,1,147,89,23,60
1,161,2,91,5,25,52
1,162,0,125,96,22,57
1,162,1,147,90,25,60
1,162,2,90,6,27,55
1,163,0,125,97,21,55
1,163,1,147,92,24,58
1,163,2,91,6,25,53
1,164,0,126,98,20,56
1,164,1,148,93,22,59
1,164,2,90,7,27,53
1,165,0,125,98,23,56
1,165,1,148,94,25,61
1,165,2,89,7,28,52
1,166,0,125,99,23,55
1,166,1,148,95,24,60
1,166,2,90,8,27,53
1,167,0,126,98,23,58
1,167,1,149,96,24,63
1,167,2,89,7,27,54
1,168,0,127,99,21,58
1,168,1,150,96,22,60
1,168,2,89,7,28,54
1,169,0,127,100,21,55
1,169,1,148,96,26,60
1,169,2,91,8,26,52
1,170,0,127,101,23,55
1,170,1,150,96,23,59
1,170,2,89,10,26,52
1,171,0,128,102,21,57
1,171,1,150,97,23,61
1,171,2,90,9,24,56
1,172,0,128,102,22,58
1,172,1,150,97,23,57
1,172,2,90,11,24,56
1,173,0,129,104,20,56
1,173,1,150,97,25,61
1,173,2,89,11,24,54
1,174,0,129,105,20,57
1,174,1,150,97,24,61
1,174,2,90,12,24,55
1,175,0,130,106,20,57
1,175,1,151,99,24,61
1,175,2,89,12,22,56
1,176,0,130,106,22,58
1,176,1,153,100,22,65
1,176,2,88,12,25,55
1,177,0,131,106,20,57
1,177,1,152,101,23,64
1,177,2,90,13,23,54
1,178,0,131,107,21,55
1,178,1,152,103,23,61
1,178,2,89,13,24,53
1,179,0,131,107,20,56
1,179,1,153,103,22,63
1,179,2,89,14,25,52
1,180,0,131,107,21,56
1,180,1,154,104,21,62
1,180,2,89,15,26,51
1,181,0,131,108,21,57
1,181,1,154,103,23,63
1,181,2,90,15,25,53
1,182,0,132,110,21,57
1,182,1,154,104,21,62
1,182,2,91,16,25,54
1,183,0,132,111,21,56
1,183,1,156,104,23,62
1,183,2,91,17,25,54
1,184,0,133,112,20,57
1,184,1,155,104,22,61
1,184,2,91,18,26,53
1,185,0,131,113,23,58
1,185,1,155,104,25,62
1,185,2,91,18,25,55
1,186,0,132,114,21,56
1,186,1,156,105,22,62
1,186,2,92,19,26,55
1,187,0,131,114,24,57
1,187,1,156,105,25,63
1,187,2,92,19,23,54
1,188,0,133,113,22,57
1,188,1,157,107,22,61
1,188,2,92,19,25,54
1,189,0,133,114,21,56
1,189,1,157,108,24,65
1,189,2,92,20,23,54
1,190,0,133,115,22,57
1,190,1,158,109,24,63
1,190,2,92,20,24,52
1,191,0,133,114,23,58
1,191,1,157,110,26,62
1,191,2,92,20,24,54
1,192,0,134,117,22,58
1,192,1,157,112,24,61
1,192,2,92,21,24,55
1,193,0,133,117,23,58
1,193,1,158,111,23,62
1,193,2,93,22,23,55
1,194,0,135,118,22,58
1,194,1,159,112,24,64
1,194,2,92,23,23,55
1,195,0,136,119,21,58
1,195,1,159,113,25,61
1,195,2,92,24,22,56
1,196,0,136,120,21,58
1,196,1,159,113,24,62
1,196,2,92,25,23,56
1,197,0,135,120,22,58
1,197,1,159,113,25,63
1,197,2,90,25,25,58
1,198,0,136,120,22,58
1,198,1,160,115,24,59
1,198,2,90,26,26,54
1,199,0,136,121,21,57
1,199,1,160,114,23,60
1,199,2,91,27,25,53
1,200,0,137,121,21,57
1,200,1,161,116,23,60
1,200,2,92,26,24,55
1,201,0,137,121,22,56
1,201,1,162,116,24,63
1,201,2,91,27,26,55
1,202,0,139,124,20,55
1,202,1,162,117,23,63
1,202,2,91,27,26,54
1,203,0,138,124,21,59
1,203,1,162,119,25,62
1,203,2,91,28,26,52
1,204,0,139,125,21,60
1,204,1,162,119,23,65
1,204,2,92,28,25,52
1,205,0,140,127,22,57
1,205,1,164,119,21,64
1,205,2,92,30,24,51
1,206,0,139,127,21,59
1,206,1,164,121,23,63
1,206,2,94,30,25,55
1,207,0,140,128,21,58
1,207,1,165,121,22,62
1,207,2,93,31,24,55
1,208,0,141,129,21,58
1,208,1,165,122,21,62
1,208,2,93,32,25,58
1,209,0,141,129,21,57
1,209,1,165,123,24,60
1,209,2,93,33,23,56
1,210,0,141,129,21,56
1,210,1,166,123,22,62
1,210,2,94,33,23,55
1,211,0,142,130,22,57
1,211,1,167,122,21,61
1,211,2,94,33,22,55
1,212,0,141,131,22,59
1,212,1,167,124,24,60
1,212,2,95,34,22,55
1,213,0,142,132,22,58
1,213,1,167,125,24,63
1,213,2,94,36,23,51
1,214,0,142,133,24,58
1,214,1,167,127,23,62
1,214,2,93,34,25,55
1,215,0,143,134,22,58
1,215,1,166,127,27,63
1,215,2,93,35,22,56
1,216,0,143,135,22,58
1,216,1,168,129,24,62
1,216,2,94,37,21,55
1,217,0,145,136,20,58
1,217,1,168,129,24,64
1,217,2,92,39,23,56
1,218,0,147,135,18,60
1,218,1,169,131,22,62
