1,239,0,241,162,40,77
1,240,0,240,164,36,74
1,241,0,237,161,36,77
1,242,0,233,162,37,75
1,243,0,231,162,37,76
1,244,0,227,163,40,75
1,245,0,225,163,36,74
1,246,0,222,164,37,74
1,247,0,218,165,38,73
1,248,0,217,164,36,75
1,249,0,215,165,36,74
1,250,0,211,165,35,73
1,251,0,207,164,36,74
1,252,0,204,162,36,77
1,253,0,201,162,36,76
1,254,0,201,162,34,75
1,255,0,192,156,37,82
1,256,0,190,157,37,82
1,257,0,187,155,36,83
1,258,0,185,154,36,85
1,259,0,181,152,37,87
1,260,0,177,153,36,86
1,261,0,172,152,38,87
1,262,0,169,151,38,87
1,263,0,167,153,38,86
1,264,0,165,153,37,86
1,265,0,157,153,39,85
1,266,0,156,152,37,86
1,267,0,152,153,38,85
1,268,0,150,152,35,87
1,269,0,145,149,35,90
1,270,0,139,150,36,88
1,271,0,135,149,35,90
1,272,0,133,147,36,91
1,273,0,129,144,38,93
1,274,0,126,145,37,94
1,275,0,122,143,39,94
1,276,0,119,143,38,94
1,277,0,114,142,47,95
1,278,0,109,142,48,96
1,279,0,106,143,50,95
1,280,0,97,141,56,97
1,281,0,99,142,52,96
1,282,0,89,142,59,97
1,283,0,89,141,57,98
1,284,0,89,140,55,98
1,285,0,90,137,50,101
1,286,0,86,137,49,101
1,287,0,85,137,48,102
1,288,0,87,135,45,103
1,289,0,89,134,41,103
1,290,0,90,134,36,105
1,291,0,89,132,37,107
1,292,0,88,133,35,105
1,293,0,88,132,35,106
1,294,0,85,133,35,105
1,295,0,84,132,36,107
1,296,0,83,132,35,106
1,297,0,83,132,33,107
1,298,0,81,129,35,110
1,299,0,78,128,39,110
1,300,0,79,128,35,111
1,301,0,74,127,40,110
1,302,0,75,126,38,110
1,303,0,74,125,38,110
1,304,0,72,125,41,108
1,305,0,73,124,36,107
1,306,0,73,126,35,105
1,307,0,74,123,35,112
1,308,0,73,125,37,109
1,309,0,73,125,33,109
1,310,0,74,125,33,112
1,311,0,69,124,44,112
1,312,0,70,123,37,111
1,313,0,71,123,35,109
1,314,0,70,122,37,111
1,315,0,69,118,35,103
1,316,0,69,120,32,101
1,317,0,69,120,34,95
1,318,0,71,119,31,95
1,319,0,69,120,33,94
1,320,0,68,121,32,95
1,321,0,67,120,32,95
1,322,0,65,119,34,95
1,323,0,67,118,33,96
1,324,0,66,120,31,95
1,325,0,62,120,33,94
1,326,0,63,119,32,95
1,327,0,59,119,35,93
1,328,0,59,118,33,93
1,329,0,57,119,35,91
1,330,0,55,118,35,87
1,331,0,53,118,34,86
1,332,0,54,119,32,86
1,333,0,52,118,30,86
1,334,0,52,118,29,86
1,335,0,51,117,27,85
1,336,0,50,117,28,85
1,337,0,51,118,28,86
1,338,0,49,118,28,86
1,339,0,47,118,31,86
